gestational day,q0.01,q0.02,q0.03,q0.04,q0.05,q0.06,q0.07,q0.08,q0.09,q0.1,q0.11,q0.12,q0.13,q0.14,q0.15,q0.16,q0.17,q0.18,q0.19,q0.2,q0.21,q0.22,q0.23,q0.24,q0.25,q0.26,q0.27,q0.28,q0.29,q0.3,q0.31,q0.32,q0.33,q0.34,q0.35,q0.36,q0.37,q0.38,q0.39,q0.4,q0.41,q0.42,q0.43,q0.44,q0.45,q0.46,q0.47,q0.48,q0.49,q0.5,q0.51,q0.52,q0.53,q0.54,q0.55,q0.56,q0.57,q0.58,q0.59,q0.6,q0.61,q0.62,q0.63,q0.64,q0.65,q0.66,q0.67,q0.68,q0.69,q0.7,q0.71,q0.72,q0.73,q0.74,q0.75,q0.76,q0.77,q0.78,q0.79,q0.8,q0.81,q0.82,q0.83,q0.84,q0.85,q0.86,q0.87,q0.88,q0.89,q0.9,q0.91,q0.92,q0.93,q0.94,q0.95,q0.96,q0.97,q0.98,q0.99
18.71428571,181.26,193.31,198.66,202.75,206.63,209.61,212.13,214.37,216.46,218.42,220.15,221.66,223.03,224.36,225.64,226.86,228.04,229.14,230.18,231.15,232.06,232.92,233.74,234.52,235.27,235.99,236.69,237.39,238.07,238.76,239.45,240.12,240.79,241.45,242.1,242.74,243.38,244.01,244.64,245.27,245.9,246.53,247.15,247.78,248.41,249.05,249.69,250.34,251,251.66,252.32,252.99,253.66,254.33,255.01,255.69,256.38,257.08,257.78,258.47,259.17,259.88,260.6,261.32,262.03,262.74,263.44,264.14,264.83,265.52,266.22,266.93,267.66,268.44,269.27,270.17,271.11,272.06,273.02,273.98,274.96,275.97,277.01,278.08,279.17,280.35,281.64,283.04,284.56,286.35,288.41,290.51,292.69,295.21,298.04,302,309.18,318.89,332.37
18.85714286,186.26,198.81,204.4,208.63,212.59,215.64,218.22,220.51,222.66,224.67,226.43,227.97,229.37,230.72,232.04,233.3,234.52,235.66,236.73,237.73,238.67,239.55,240.39,241.19,241.96,242.7,243.42,244.13,244.83,245.53,246.23,246.92,247.6,248.27,248.93,249.59,250.25,250.9,251.54,252.19,252.84,253.49,254.14,254.79,255.45,256.11,256.78,257.45,258.13,258.81,259.5,260.18,260.88,261.57,262.27,262.97,263.68,264.4,265.12,265.83,266.55,267.27,268.01,268.74,269.47,270.2,270.92,271.64,272.35,273.07,273.78,274.51,275.27,276.06,276.92,277.83,278.79,279.77,280.76,281.75,282.75,283.8,284.87,285.96,287.09,288.3,289.64,291.08,292.65,294.49,296.6,298.74,300.93,303.45,306.27,310.26,317.51,327.31,340.96
19,191.38,204.46,210.28,214.65,218.71,221.81,224.45,226.81,229.01,231.06,232.86,234.42,235.85,237.23,238.58,239.88,241.13,242.32,243.43,244.46,245.41,246.32,247.17,247.99,248.78,249.54,250.28,251.01,251.73,252.45,253.16,253.87,254.56,255.24,255.91,256.58,257.26,257.92,258.59,259.26,259.93,260.6,261.27,261.95,262.63,263.32,264.02,264.71,265.42,266.12,266.83,267.54,268.25,268.97,269.69,270.42,271.15,271.88,272.62,273.35,274.08,274.83,275.57,276.32,277.07,277.82,278.56,279.3,280.04,280.77,281.51,282.26,283.04,283.85,284.73,285.66,286.65,287.65,288.66,289.68,290.72,291.79,292.9,294.02,295.17,296.42,297.81,299.3,300.92,302.8,304.97,307.15,309.36,311.87,314.69,318.67,326,335.87,349.69
19.14285714,196.63,210.24,216.31,220.83,224.97,228.13,230.83,233.25,235.51,237.6,239.43,241.01,242.47,243.88,245.26,246.6,247.89,249.11,250.26,251.32,252.3,253.22,254.1,254.94,255.74,256.52,257.28,258.03,258.77,259.51,260.23,260.95,261.65,262.35,263.04,263.73,264.41,265.1,265.78,266.47,267.16,267.86,268.56,269.26,269.97,270.69,271.41,272.13,272.86,273.59,274.32,275.06,275.79,276.53,277.27,278.02,278.77,279.52,280.28,281.03,281.78,282.54,283.31,284.07,284.84,285.6,286.37,287.13,287.89,288.64,289.4,290.18,290.97,291.81,292.71,293.66,294.67,295.7,296.73,297.78,298.85,299.96,301.09,302.25,303.43,304.72,306.15,307.7,309.37,311.3,313.52,315.74,317.97,320.47,323.27,327.27,334.65,344.57,358.57
19.28571429,202,216.16,222.49,227.15,231.39,234.61,237.37,239.84,242.15,244.29,246.14,247.75,249.23,250.67,252.08,253.45,254.79,256.05,257.23,258.32,259.33,260.27,261.16,262.02,262.84,263.65,264.43,265.2,265.96,266.71,267.45,268.18,268.9,269.61,270.31,271.02,271.72,272.42,273.13,273.84,274.55,275.27,276,276.73,277.47,278.21,278.96,279.71,280.46,281.22,281.97,282.73,283.49,284.25,285.02,285.78,286.55,287.33,288.1,288.87,289.65,290.42,291.21,291.99,292.77,293.56,294.34,295.12,295.9,296.68,297.47,298.26,299.08,299.94,300.85,301.83,302.85,303.91,304.97,306.05,307.15,308.29,309.46,310.64,311.87,313.2,314.68,316.28,318,319.98,322.25,324.52,326.76,329.25,332.04,336.04,343.47,353.43,367.62
19.42857143,207.5,222.22,228.82,233.63,237.95,241.23,244.05,246.58,248.95,251.13,253.01,254.64,256.14,257.6,259.04,260.46,261.83,263.13,264.34,265.46,266.49,267.46,268.37,269.25,270.09,270.91,271.72,272.51,273.29,274.06,274.82,275.56,276.3,277.02,277.74,278.46,279.18,279.9,280.63,281.36,282.1,282.84,283.59,284.35,285.12,285.89,286.67,287.45,288.23,289,289.79,290.57,291.35,292.14,292.92,293.71,294.5,295.3,296.09,296.88,297.68,298.47,299.27,300.07,300.87,301.68,302.48,303.29,304.09,304.89,305.7,306.52,307.35,308.23,309.17,310.17,311.21,312.29,313.38,314.49,315.63,316.8,318,319.22,320.48,321.86,323.39,325.04,326.82,328.85,331.17,333.48,335.74,338.21,341,344.99,352.46,362.45,376.83
19.57142857,213.12,228.43,235.29,240.25,244.67,248.01,250.9,253.48,255.9,258.12,260.02,261.67,263.2,264.69,266.16,267.6,269.01,270.35,271.6,272.75,273.81,274.79,275.72,276.62,277.48,278.33,279.16,279.97,280.77,281.56,282.34,283.1,283.85,284.58,285.32,286.06,286.8,287.54,288.29,289.04,289.8,290.57,291.34,292.13,292.93,293.73,294.54,295.34,296.15,296.95,297.76,298.57,299.38,300.19,301,301.81,302.62,303.44,304.25,305.06,305.88,306.69,307.5,308.32,309.14,309.97,310.79,311.62,312.45,313.28,314.11,314.94,315.8,316.71,317.66,318.68,319.75,320.85,321.97,323.11,324.28,325.48,326.71,327.97,329.27,330.7,332.28,333.99,335.82,337.9,340.28,342.64,344.91,347.37,350.14,354.13,361.62,371.64,386.23
19.71428571,218.87,234.78,241.92,247.03,251.54,254.95,257.89,260.53,263.01,265.27,267.19,268.86,270.41,271.92,273.42,274.9,276.34,277.72,279,280.18,281.26,282.27,283.22,284.14,285.02,285.89,286.75,287.59,288.41,289.22,290.01,290.79,291.55,292.3,293.06,293.81,294.57,295.33,296.1,296.88,297.66,298.45,299.26,300.07,300.9,301.73,302.57,303.41,304.24,305.07,305.9,306.74,307.57,308.4,309.24,310.07,310.91,311.74,312.58,313.41,314.24,315.08,315.91,316.74,317.58,318.43,319.27,320.13,320.98,321.83,322.68,323.55,324.43,325.35,326.33,327.36,328.45,329.58,330.73,331.9,333.1,334.34,335.61,336.9,338.25,339.72,341.35,343.12,345,347.14,349.57,351.98,354.27,356.71,359.47,363.46,370.97,381,395.82
19.85714286,224.75,241.27,248.69,253.96,258.57,262.04,265.05,267.74,270.27,272.57,274.51,276.21,277.78,279.31,280.84,282.35,283.83,285.24,286.55,287.76,288.87,289.9,290.87,291.81,292.72,293.61,294.49,295.35,296.2,297.03,297.84,298.63,299.41,300.18,300.95,301.73,302.5,303.29,304.08,304.88,305.69,306.51,307.34,308.18,309.04,309.9,310.77,311.64,312.49,313.35,314.21,315.07,315.93,316.79,317.65,318.51,319.36,320.22,321.08,321.93,322.78,323.63,324.48,325.34,326.2,327.06,327.93,328.81,329.68,330.56,331.44,332.32,333.23,334.17,335.17,336.23,337.34,338.49,339.67,340.87,342.1,343.38,344.68,346.01,347.4,348.92,350.61,352.44,354.38,356.57,359.05,361.51,363.82,366.26,369.01,372.99,380.51,390.55,405.61
20,230.76,247.91,255.62,261.05,265.75,269.29,272.36,275.1,277.69,280.02,281.99,283.7,285.3,286.85,288.4,289.95,291.46,292.91,294.26,295.49,296.63,297.68,298.67,299.63,300.56,301.48,302.39,303.28,304.15,305,305.83,306.64,307.44,308.23,309.01,309.81,310.6,311.41,312.22,313.05,313.88,314.72,315.58,316.46,317.34,318.24,319.14,320.03,320.92,321.8,322.69,323.58,324.46,325.35,326.23,327.11,327.99,328.87,329.75,330.62,331.5,332.37,333.23,334.11,334.99,335.87,336.76,337.66,338.56,339.46,340.37,341.28,342.21,343.18,344.19,345.27,346.4,347.58,348.78,350.01,351.28,352.59,353.93,355.3,356.74,358.31,360.06,361.94,363.94,366.19,368.73,371.23,373.57,376,378.74,382.73,390.26,400.3,415.61
20.14285714,236.9,254.7,262.7,268.28,273.09,276.7,279.83,282.63,285.27,287.64,289.63,291.36,292.98,294.55,296.13,297.7,299.25,300.73,302.11,303.38,304.54,305.61,306.63,307.61,308.56,309.51,310.45,311.36,312.26,313.13,313.98,314.81,315.63,316.44,317.24,318.05,318.87,319.7,320.53,321.38,322.24,323.11,324,324.9,325.82,326.75,327.68,328.6,329.51,330.43,331.34,332.26,333.17,334.07,334.99,335.89,336.79,337.69,338.59,339.49,340.38,341.27,342.16,343.05,343.95,344.86,345.77,346.69,347.62,348.55,349.48,350.42,351.37,352.36,353.4,354.5,355.65,356.85,358.08,359.34,360.65,361.99,363.36,364.77,366.26,367.89,369.69,371.63,373.7,375.99,378.59,381.15,383.52,385.94,388.68,392.67,400.21,410.26,425.85
20.28571429,243.17,261.63,269.93,275.67,280.58,284.27,287.46,290.32,293.01,295.42,297.43,299.18,300.82,302.42,304.01,305.61,307.19,308.71,310.12,311.41,312.6,313.7,314.74,315.74,316.73,317.7,318.66,319.61,320.53,321.43,322.3,323.15,323.99,324.81,325.64,326.47,327.31,328.16,329.02,329.89,330.77,331.67,332.59,333.52,334.47,335.43,336.39,337.34,338.28,339.22,340.17,341.11,342.04,342.98,343.92,344.84,345.77,346.69,347.61,348.53,349.45,350.35,351.26,352.17,353.09,354.02,354.96,355.9,356.86,357.81,358.77,359.73,360.71,361.73,362.79,363.91,365.08,366.3,367.56,368.85,370.19,371.57,372.98,374.42,375.96,377.65,379.51,381.52,383.64,386,388.65,391.26,393.67,396.09,398.84,402.84,410.37,420.45,436.32
20.42857143,249.57,268.71,277.31,283.21,288.23,291.99,295.25,298.17,300.91,303.36,305.39,307.17,308.82,310.44,312.06,313.69,315.29,316.84,318.28,319.61,320.82,321.95,323.01,324.04,325.05,326.05,327.05,328.02,328.97,329.89,330.79,331.66,332.51,333.36,334.21,335.06,335.92,336.79,337.68,338.57,339.48,340.41,341.35,342.32,343.3,344.29,345.28,346.26,347.23,348.2,349.16,350.13,351.1,352.06,353.02,353.97,354.92,355.86,356.81,357.75,358.68,359.61,360.54,361.47,362.41,363.36,364.32,365.29,366.27,367.26,368.24,369.23,370.24,371.28,372.36,373.5,374.7,375.94,377.23,378.55,379.92,381.33,382.77,384.27,385.85,387.6,389.52,391.59,393.77,396.19,398.9,401.57,404.02,406.45,409.21,413.23,420.77,430.87,447.05
20.57142857,256.1,275.93,284.84,290.91,296.03,299.88,303.21,306.19,308.98,311.46,313.52,315.32,316.99,318.63,320.27,321.92,323.56,325.13,326.61,327.96,329.2,330.35,331.44,332.5,333.54,334.57,335.6,336.61,337.59,338.53,339.45,340.34,341.22,342.09,342.96,343.83,344.71,345.61,346.51,347.43,348.37,349.32,350.3,351.29,352.3,353.32,354.35,355.36,356.35,357.34,358.34,359.34,360.33,361.31,362.3,363.27,364.24,365.21,366.18,367.15,368.1,369.05,370,370.95,371.91,372.88,373.87,374.87,375.87,376.88,377.89,378.91,379.95,381.01,382.12,383.28,384.5,385.77,387.08,388.43,389.83,391.28,392.76,394.29,395.93,397.74,399.72,401.85,404.1,406.57,409.35,412.07,414.57,417.02,419.81,423.85,431.4,441.53,458.06
20.71428571,262.77,283.3,292.53,298.75,303.99,307.93,311.33,314.37,317.21,319.73,321.82,323.63,325.33,326.99,328.65,330.32,331.98,333.59,335.09,336.47,337.74,338.92,340.04,341.13,342.2,343.27,344.32,345.36,346.37,347.34,348.28,349.2,350.1,350.99,351.88,352.78,353.68,354.6,355.53,356.48,357.44,358.42,359.42,360.45,361.49,362.54,363.59,364.63,365.65,366.67,367.7,368.72,369.73,370.74,371.76,372.76,373.75,374.74,375.73,376.72,377.7,378.67,379.63,380.61,381.59,382.59,383.6,384.62,385.66,386.69,387.73,388.78,389.84,390.93,392.07,393.26,394.5,395.79,397.12,398.51,399.94,401.41,402.93,404.51,406.2,408.06,410.11,412.3,414.62,417.15,419.99,422.78,425.33,427.81,430.63,434.71,442.28,452.47,469.35
20.85714286,269.56,290.82,300.36,306.74,312.1,316.14,319.61,322.71,325.61,328.16,330.28,332.12,333.84,335.52,337.2,338.89,340.58,342.21,343.74,345.15,346.45,347.66,348.81,349.92,351.03,352.13,353.22,354.3,355.33,356.34,357.3,358.24,359.16,360.08,360.99,361.91,362.84,363.78,364.74,365.71,366.69,367.7,368.73,369.79,370.86,371.94,373.02,374.09,375.14,376.18,377.23,378.28,379.32,380.36,381.4,382.42,383.44,384.45,385.46,386.48,387.47,388.46,389.45,390.45,391.45,392.47,393.51,394.56,395.62,396.69,397.76,398.84,399.93,401.05,402.21,403.42,404.69,406,407.36,408.77,410.23,411.74,413.29,414.91,416.65,418.58,420.68,422.95,425.32,427.92,430.82,433.69,436.3,438.82,441.69,445.83,453.41,463.69,480.96
21,276.48,298.48,308.34,314.88,320.37,324.51,328.06,331.22,334.17,336.77,338.91,340.78,342.53,344.22,345.92,347.64,349.34,350.99,352.55,353.99,355.32,356.56,357.74,358.89,360.03,361.17,362.3,363.41,364.48,365.51,366.5,367.47,368.41,369.36,370.29,371.23,372.19,373.15,374.13,375.13,376.14,377.18,378.24,379.32,380.42,381.53,382.64,383.73,384.8,385.88,386.95,388.03,389.09,390.15,391.22,392.26,393.3,394.34,395.37,396.41,397.43,398.44,399.45,400.47,401.5,402.55,403.61,404.69,405.78,406.87,407.97,409.08,410.2,411.35,412.54,413.78,415.07,416.4,417.79,419.22,420.71,422.25,423.84,425.5,427.3,429.28,431.45,433.78,436.23,438.89,441.86,444.79,447.48,450.06,452.99,457.2,464.82,475.2,492.89
21.14285714,283.54,306.29,316.48,323.16,328.78,333.05,336.67,339.9,342.9,345.54,347.72,349.62,351.39,353.1,354.82,356.55,358.27,359.95,361.53,363,364.36,365.64,366.85,368.04,369.22,370.39,371.56,372.7,373.8,374.86,375.88,376.88,377.85,378.82,379.78,380.74,381.72,382.71,383.72,384.74,385.78,386.84,387.93,389.04,390.17,391.31,392.45,393.56,394.66,395.76,396.86,397.96,399.05,400.13,401.22,402.29,403.35,404.41,405.47,406.53,407.57,408.6,409.63,410.68,411.73,412.8,413.89,415,416.12,417.24,418.38,419.52,420.67,421.85,423.07,424.33,425.65,427.01,428.41,429.87,431.39,432.96,434.58,436.29,438.14,440.18,442.41,444.81,447.32,450.05,453.09,456.1,458.88,461.52,464.53,468.83,476.49,487.01,505.15
21.28571429,290.73,314.25,324.75,331.6,337.35,341.74,345.45,348.74,351.8,354.48,356.69,358.62,360.42,362.16,363.89,365.63,367.37,369.07,370.67,372.17,373.57,374.88,376.13,377.36,378.57,379.79,380.99,382.17,383.31,384.4,385.45,386.47,387.48,388.47,389.45,390.44,391.45,392.46,393.49,394.54,395.6,396.7,397.81,398.95,400.11,401.28,402.44,403.58,404.7,405.82,406.95,408.07,409.18,410.29,411.4,412.5,413.58,414.67,415.75,416.83,417.89,418.95,420,421.07,422.15,423.25,424.37,425.5,426.65,427.81,428.97,430.14,431.33,432.54,433.79,435.09,436.42,437.81,439.24,440.72,442.26,443.86,445.52,447.27,449.17,451.27,453.57,456.03,458.62,461.41,464.52,467.62,470.49,473.22,476.32,480.72,488.45,499.12,517.74
21.42857143,298.05,322.34,333.18,340.18,346.08,350.59,354.39,357.75,360.86,363.58,365.83,367.8,369.63,371.38,373.13,374.89,376.65,378.36,379.99,381.51,382.94,384.29,385.59,386.86,388.11,389.37,390.61,391.83,393,394.13,395.21,396.26,397.29,398.31,399.32,400.33,401.36,402.4,403.46,404.53,405.62,406.74,407.89,409.06,410.24,411.43,412.62,413.78,414.92,416.07,417.22,418.37,419.51,420.64,421.77,422.89,424,425.11,426.21,427.32,428.4,429.48,430.56,431.65,432.76,433.88,435.03,436.19,437.37,438.56,439.76,440.96,442.19,443.43,444.72,446.04,447.41,448.81,450.27,451.77,453.34,454.96,456.66,458.45,460.41,462.57,464.93,467.45,470.11,472.98,476.16,479.35,482.32,485.15,488.36,492.88,500.68,511.55,530.67
21.57142857,305.51,330.58,341.75,348.9,354.95,359.6,363.49,366.92,370.08,372.85,375.15,377.15,379.01,380.79,382.55,384.32,386.09,387.82,389.47,391.02,392.49,393.88,395.22,396.53,397.83,399.12,400.41,401.66,402.88,404.04,405.15,406.23,407.29,408.33,409.37,410.42,411.47,412.53,413.62,414.72,415.84,416.98,418.15,419.35,420.56,421.78,422.99,424.18,425.34,426.51,427.69,428.85,430.02,431.17,432.33,433.47,434.6,435.73,436.87,437.99,439.1,440.2,441.3,442.42,443.56,444.71,445.88,447.08,448.29,449.51,450.74,451.98,453.24,454.52,455.84,457.2,458.59,460.02,461.5,463.03,464.61,466.27,468,469.83,471.85,474.07,476.49,479.08,481.81,484.75,488,491.28,494.37,497.32,500.65,505.3,513.19,524.28,543.93
21.71428571,313.11,338.97,350.47,357.77,363.97,368.77,372.75,376.25,379.47,382.28,384.63,386.67,388.56,390.36,392.14,393.93,395.7,397.45,399.12,400.71,402.21,403.64,405.02,406.38,407.72,409.06,410.39,411.68,412.93,414.13,415.28,416.39,417.48,418.55,419.62,420.69,421.77,422.86,423.97,425.09,426.24,427.41,428.61,429.84,431.07,432.32,433.55,434.76,435.94,437.14,438.34,439.53,440.71,441.89,443.07,444.24,445.39,446.55,447.71,448.85,449.98,451.11,452.24,453.38,454.55,455.73,456.93,458.16,459.4,460.65,461.92,463.2,464.49,465.82,467.17,468.56,469.98,471.44,472.94,474.49,476.1,477.78,479.54,481.43,483.49,485.77,488.26,490.92,493.71,496.73,500.06,503.44,506.65,509.73,513.19,518,525.98,537.33,557.54
21.85714286,320.84,347.5,359.33,366.79,373.15,378.09,382.16,385.75,389.02,391.88,394.27,396.36,398.29,400.11,401.91,403.7,405.49,407.25,408.94,410.56,412.1,413.58,415.01,416.41,417.8,419.18,420.55,421.89,423.17,424.41,425.59,426.74,427.86,428.96,430.06,431.15,432.26,433.38,434.51,435.67,436.84,438.04,439.27,440.51,441.78,443.04,444.3,445.53,446.73,447.95,449.17,450.39,451.6,452.8,454,455.19,456.37,457.55,458.73,459.9,461.06,462.21,463.36,464.54,465.73,466.94,468.18,469.43,470.71,471.99,473.3,474.61,475.95,477.31,478.71,480.13,481.58,483.07,484.59,486.16,487.79,489.5,491.3,493.23,495.35,497.69,500.23,502.96,505.83,508.92,512.33,515.81,519.15,522.38,526,530.97,539.07,550.69,571.48
22,328.71,356.16,368.34,375.94,382.47,387.56,391.74,395.4,398.73,401.64,404.09,406.23,408.18,410.04,411.85,413.65,415.45,417.22,418.94,420.58,422.16,423.68,425.16,426.61,428.05,429.48,430.89,432.27,433.6,434.87,436.09,437.27,438.42,439.56,440.68,441.81,442.94,444.09,445.25,446.43,447.63,448.86,450.11,451.38,452.67,453.96,455.24,456.49,457.71,458.96,460.2,461.44,462.67,463.89,465.12,466.33,467.54,468.74,469.95,471.14,472.32,473.5,474.68,475.88,477.11,478.35,479.62,480.91,482.21,483.54,484.88,486.23,487.61,489.02,490.45,491.91,493.4,494.91,496.45,498.05,499.7,501.44,503.27,505.25,507.42,509.82,512.43,515.22,518.16,521.33,524.82,528.41,531.89,535.27,539.06,544.22,552.44,564.37,585.76
22.14285714,336.73,364.97,377.48,385.24,391.93,397.19,401.47,405.21,408.6,411.56,414.06,416.25,418.25,420.13,421.96,423.77,425.58,427.36,429.1,430.78,432.4,433.97,435.5,437,438.49,439.96,441.42,442.84,444.21,445.52,446.78,447.99,449.18,450.34,451.5,452.65,453.82,454.99,456.18,457.39,458.62,459.87,461.15,462.45,463.76,465.07,466.37,467.64,468.89,470.15,471.42,472.68,473.93,475.18,476.43,477.66,478.9,480.13,481.36,482.58,483.78,484.98,486.2,487.43,488.68,489.96,491.26,492.58,493.92,495.28,496.66,498.06,499.48,500.93,502.41,503.91,505.43,506.97,508.54,510.15,511.83,513.59,515.46,517.48,519.71,522.17,524.84,527.7,530.71,533.96,537.52,541.23,544.87,548.42,552.39,557.75,566.09,578.37,600.39
22.28571429,344.89,373.91,386.77,394.68,401.54,406.97,411.35,415.17,418.63,421.64,424.2,426.45,428.49,430.4,432.24,434.07,435.88,437.68,439.44,441.14,442.81,444.43,446.01,447.56,449.1,450.62,452.12,453.59,455,456.35,457.65,458.9,460.12,461.32,462.51,463.69,464.88,466.08,467.3,468.54,469.79,471.07,472.38,473.7,475.04,476.37,477.69,478.98,480.25,481.53,482.82,484.11,485.38,486.65,487.93,489.19,490.44,491.7,492.96,494.2,495.43,496.66,497.91,499.17,500.45,501.76,503.1,504.45,505.83,507.23,508.65,510.09,511.55,513.05,514.57,516.12,517.67,519.24,520.84,522.48,524.18,525.97,527.88,529.95,532.23,534.74,537.47,540.4,543.49,546.81,550.46,554.28,558.08,561.81,565.98,571.55,580.04,592.7,615.36
22.42857143,353.19,383,396.19,404.25,411.29,416.89,421.38,425.29,428.8,431.88,434.5,436.8,438.89,440.83,442.69,444.53,446.35,448.16,449.94,451.69,453.39,455.06,456.7,458.31,459.9,461.46,463.01,464.52,465.98,467.37,468.71,470,471.25,472.48,473.7,474.92,476.14,477.37,478.61,479.88,481.16,482.47,483.8,485.15,486.5,487.86,489.2,490.51,491.8,493.1,494.42,495.72,497.02,498.32,499.62,500.9,502.18,503.47,504.76,506.03,507.28,508.54,509.81,511.11,512.43,513.77,515.14,516.53,517.94,519.38,520.84,522.33,523.84,525.39,526.96,528.55,530.14,531.74,533.37,535.03,536.76,538.57,540.52,542.64,544.97,547.55,550.34,553.32,556.49,559.89,563.62,567.56,571.53,575.46,579.84,585.64,594.29,607.34,630.66
22.57142857,361.64,392.21,405.74,413.96,421.18,426.96,431.56,435.55,439.13,442.27,444.95,447.32,449.45,451.43,453.32,455.16,457,458.82,460.62,462.4,464.15,465.87,467.57,469.23,470.87,472.49,474.08,475.63,477.13,478.57,479.95,481.28,482.57,483.83,485.09,486.33,487.58,488.84,490.12,491.41,492.72,494.05,495.41,496.78,498.16,499.54,500.9,502.23,503.54,504.87,506.2,507.53,508.86,510.17,511.5,512.81,514.12,515.43,516.75,518.04,519.32,520.61,521.92,523.25,524.6,525.98,527.38,528.81,530.26,531.74,533.25,534.78,536.34,537.94,539.56,541.19,542.83,544.47,546.12,547.81,549.56,551.41,553.4,555.56,557.95,560.58,563.43,566.48,569.72,573.2,577.02,581.08,585.23,589.36,593.97,600.01,608.82,622.31,646.3
22.71428571,370.24,401.55,415.43,423.81,431.2,437.16,441.88,445.96,449.61,452.81,455.56,457.99,460.18,462.19,464.1,465.97,467.81,469.65,471.48,473.29,475.08,476.86,478.61,480.33,482.02,483.69,485.33,486.92,488.47,489.95,491.37,492.74,494.07,495.37,496.66,497.94,499.22,500.51,501.81,503.13,504.47,505.83,507.21,508.61,510.01,511.41,512.78,514.14,515.46,516.82,518.18,519.53,520.88,522.22,523.57,524.91,526.24,527.59,528.94,530.25,531.56,532.88,534.22,535.59,536.98,538.39,539.83,541.3,542.79,544.31,545.86,547.44,549.06,550.71,552.38,554.07,555.75,557.43,559.11,560.83,562.61,564.49,566.51,568.73,571.17,573.86,576.76,579.87,583.18,586.74,590.65,594.85,599.17,603.52,608.36,614.66,623.65,637.6,662.28
22.85714286,378.98,411.03,425.24,433.79,441.36,447.5,452.34,456.51,460.23,463.49,466.32,468.82,471.07,473.12,475.06,476.93,478.79,480.65,482.5,484.35,486.19,488.02,489.83,491.61,493.35,495.07,496.75,498.39,499.98,501.51,502.97,504.38,505.75,507.09,508.41,509.73,511.04,512.36,513.69,515.04,516.4,517.79,519.2,520.62,522.04,523.46,524.86,526.23,527.58,528.96,530.34,531.72,533.09,534.46,535.83,537.2,538.57,539.94,541.32,542.66,544,545.36,546.73,548.13,549.56,551.01,552.49,554,555.53,557.1,558.69,560.32,561.99,563.7,565.43,567.17,568.9,570.61,572.33,574.08,575.89,577.8,579.87,582.14,584.63,587.37,590.34,593.51,596.89,600.53,604.53,608.85,613.37,617.95,623.04,629.6,638.77,653.21,678.59
23,387.87,420.63,435.18,443.89,451.65,457.98,462.93,467.19,470.99,474.32,477.23,479.8,482.11,484.21,486.17,488.07,489.94,491.82,493.7,495.58,497.48,499.36,501.23,503.06,504.86,506.62,508.35,510.04,511.68,513.25,514.76,516.21,517.62,519,520.35,521.7,523.05,524.4,525.76,527.13,528.53,529.94,531.37,532.82,534.26,535.7,537.12,538.51,539.89,541.29,542.69,544.1,545.49,546.89,548.29,549.68,551.08,552.49,553.9,555.27,556.64,558.03,559.44,560.88,562.35,563.84,565.36,566.9,568.48,570.09,571.74,573.42,575.15,576.91,578.7,580.5,582.28,584.04,585.79,587.57,589.41,591.37,593.48,595.8,598.35,601.14,604.16,607.39,610.84,614.56,618.65,623.11,627.82,632.63,637.98,644.82,654.19,669.14,695.23
23.14285714,396.92,430.35,445.24,454.13,462.07,468.58,473.66,478.01,481.88,485.29,488.28,490.93,493.3,495.45,497.45,499.37,501.26,503.15,505.06,506.99,508.93,510.88,512.8,514.69,516.54,518.36,520.13,521.87,523.54,525.16,526.72,528.21,529.66,531.08,532.47,533.86,535.23,536.62,538.01,539.41,540.83,542.28,543.73,545.2,546.67,548.13,549.57,550.98,552.38,553.8,555.24,556.66,558.09,559.51,560.94,562.36,563.79,565.23,566.68,568.08,569.48,570.91,572.36,573.83,575.34,576.87,578.43,580.02,581.65,583.3,585,586.74,588.52,590.35,592.2,594.06,595.89,597.7,599.5,601.31,603.19,605.19,607.34,609.71,612.32,615.17,618.24,621.53,625.04,628.85,633.02,637.62,642.53,647.59,653.2,660.33,669.9,685.4,712.19
23.28571429,406.11,440.19,455.42,464.48,472.61,479.31,484.51,488.96,492.91,496.39,499.47,502.2,504.64,506.84,508.88,510.83,512.74,514.66,516.6,518.57,520.57,522.57,524.55,526.5,528.4,530.26,532.08,533.86,535.59,537.25,538.85,540.39,541.89,543.34,544.77,546.19,547.6,549.02,550.44,551.88,553.33,554.79,556.27,557.77,559.26,560.74,562.2,563.63,565.06,566.51,567.97,569.42,570.87,572.33,573.78,575.24,576.7,578.17,579.66,581.09,582.53,583.99,585.48,586.99,588.54,590.12,591.72,593.36,595.03,596.73,598.48,600.28,602.12,604.01,605.93,607.85,609.75,611.6,613.44,615.3,617.22,619.26,621.47,623.89,626.55,629.45,632.58,635.92,639.5,643.38,647.65,652.38,657.5,662.81,668.7,676.12,685.9,701.97,729.46
